계약연월,매매가격지수,시군구,매매가격,전세가격지수,소비자물가지수-총지수,PIR,PIR_소득,PIR_처분가능소득,소득,처분가능소득,구별 인구이동수,부동산 정책 시행,지하철,백화점,아파트브랜드,혼인건수,미분양주택현황(호),스타벅스 수,dfg,도시지역면적 (㎡),주거지역면적 (㎡),상업지역면적 (㎡),공업지역면적 (㎡),녹지지역면적 (㎡)
201308,76.6,노원구,33428.28193,79.4,85.013,30.9,25.41009282,30.90935686,313.4,257.7,-103,1,14,1,1,3432,7,,노원구201301,35460032,12689349,568760,0,22201923
201309,76.6,노원구,34682.22389,80.6,91.227,27.3,22.37371585,27.28104465,329.6,270.3,-133,0,14,1,1,3432,7,,노원구201301,35460032,12689349,568760,0,22201923
201310,76.7,노원구,34277.33064,82,96.907,25.5,20.61284655,25.4946369,389.8,315.1,-323,0,14,1,1,3432,7,,노원구201301,35460032,12689349,568760,0,22201923
201311,76.8,노원구,34521.59717,82.6,99.82,21.7,17.75443533,21.71577361,416.3,340.4,-315,0,14,1,1,3432,7,,노원구201301,35460032,12689349,568760,0,22201923
201312,76.7,노원구,35776.82436,83,103.78,23.1,18.8765253,23.10280702,430.6,351.9,-827,0,14,1,1,3432,7,,노원구201301,35460032,12689349,568760,0,22201923
201401,76.8,노원구,35849.36658,83.3,75.775,25.7,19.95496105,25.72553427,474.8,368.3,-463,0,14,1,1,3176,7,,노원구201401,35460032,12689349,568760,0,22201923
201402,76.8,노원구,33971.65302,84,79.704,22.3,18.46849699,22.25537273,290.8,241.3,-203,0,14,1,1,3176,7,,노원구201401,35460032,12689349,568760,0,22201923
201403,77,노원구,33817.0718,84.3,86.028,30.6,25.18140165,30.59640272,307.5,253,-325,0,14,1,1,3176,7,,노원구201401,35460032,12689349,568760,0,22201923
201404,77,노원구,32803.34418,84.7,92.94,27.7,22.69815935,27.67563951,345,282.9,-308,0,14,1,1,3176,7,,노원구201401,35460032,12689349,568760,0,22201923
201405,76.9,노원구,35383.08472,84.8,97.114,23.3,18.84270564,23.31009633,412.4,333.3,-254,0,14,1,1,3176,7,,노원구201401,35460032,12689349,568760,0,22201923
201406,76.9,노원구,34781.42711,85.1,100.18,21.8,17.78692146,21.84682246,415.2,338.1,-305,0,14,1,1,3176,7,,노원구201401,35460032,12689349,568760,0,22201923
201407,76.9,노원구,34333.01242,85.2,104.31,22.2,18.02317021,22.2096144,444.5,360.7,-269,2,14,1,1,3176,5,,노원구201401,35460032,12689349,568760,0,22201923
201408,76.9,노원구,34053.69827,85.4,76.887,26.7,20.71970886,26.6805833,482.6,374.8,-170,0,14,1,1,3176,5,,노원구201401,35460032,12689349,568760,0,22201923
201409,77.2,노원구,35729.85197,85.7,80.251,25.6,21.18306619,25.59368919,283.8,234.9,-168,0,14,1,1,3176,5,,노원구201401,35460032,12689349,568760,0,22201923
201410,77.5,노원구,36010.71811,86,87.589,27.5,22.63338754,27.53763412,324.9,267,-373,0,14,1,1,3176,5,,노원구201401,35460032,12689349,568760,0,22201923
201411,77.6,노원구,36121.25669,86.2,94.382,26.6,21.66051759,26.61858271,372.8,303.4,-424,0,14,1,1,3176,5,,노원구201401,35460032,12689349,568760,0,22201923
201412,77.7,노원구,35533.39547,86.5,98.114,24.3,19.85977415,24.32360334,394.2,321.9,-777,0,14,1,1,3176,5,,노원구201401,35460032,12689349,568760,0,22201923
201501,77.8,노원구,35816.8368,86.6,100.92,21.8,17.94787709,21.84911217,426.4,350.3,-320,0,14,1,1,3146,5,,노원구201501,35459862,12689190,568760,0,22201912
201502,78,노원구,35424.60177,86.9,105.7,22.7,18.61240929,22.74996,459.3,375.8,-63,0,14,1,1,3146,5,,노원구201501,35459862,12689190,568760,0,22201912
201503,78.4,노원구,35538.78477,87.8,78.065,26.8,21.01590982,26.83557559,470.4,368.4,-346,0,14,1,1,3146,5,,노원구201501,35459862,12689190,568760,0,22201912
201504,79,노원구,35555.4638,88.8,81.89,27.4,22.8203382,27.42642056,292.9,243.7,-393,0,14,1,1,3146,5,,노원구201501,35459862,12689190,568760,0,22201912
201505,79.2,노원구,36680.78689,89.5,88.135,29.7,24.43907532,29.66457828,343,282.6,-312,0,14,1,1,3146,5,,노원구201501,35459862,12689190,568760,0,22201912
201506,79.4,노원구,35887.38045,90.3,95.608,27,21.89188032,27.01947453,366,296.6,-454,0,14,1,1,3146,5,,노원구201501,35459862,12689190,568760,0,22201912
201507,79.7,노원구,35922.49696,91.1,98.989,22.2,18.20515992,22.17024014,409.3,336.1,-231,1,14,1,1,3146,5,,노원구201501,35459862,12689190,568760,0,22201912
201508,80.1,노원구,35849.78265,91.9,101.73,20.4,16.57844866,20.41450038,451.7,366.8,-375,0,14,1,1,3146,5,,노원구201501,35459862,12689190,568760,0,22201912
201509,80.8,노원구,37204.48031,93,104.86,22.7,18.40883225,22.73680375,453.7,367.4,-389,0,14,1,1,3146,5,,노원구201501,35459862,12689190,568760,0,22201912
201510,81.2,노원구,37343.78671,93.6,78.533,25,20.73578154,25.04318567,271,224.4,-404,0,14,1,1,3146,5,,노원구201501,35459862,12689190,568760,0,22201912
201511,81.8,노원구,37319.2216,94.5,83.295,29.5,24.31032976,29.47048859,296.6,244.6,-480,0,14,1,1,3146,5,,노원구201501,35459862,12689190,568760,0,22201912
201512,82.1,노원구,38728.15249,95.1,89.875,28.9,23.65994432,28.88574663,347.8,284.9,-780,0,14,1,1,3146,4,,노원구201501,35459862,12689190,568760,0,22201912
201601,82.1,노원구,37782.57929,95.6,96.807,27.1,22.23177541,27.13283362,362,296.6,-284,0,14,1,2,2778,4,,노원구201601,35459862,12693265,568760,0,22197837
201602,82.2,노원구,37582.34278,96,99.49,22.3,18.13993281,22.29805944,404.1,328.7,143,0,14,1,2,2778,4,,노원구201601,35459862,12693265,568760,0,22197837
201603,82.3,노원구,35291.1253,96.5,103.12,21.2,17.2085627,21.21587976,441.6,358.2,357,0,14,1,2,2778,3,,노원구201601,35459862,12693265,568760,0,22197837
201604,82.5,노원구,36234.89168,96.8,73.943,24.1,19.4105067,24.11662004,444.5,357.8,-99,0,14,1,2,2778,2,,노원구201601,35459862,12693265,568760,0,22197837
201605,82.6,노원구,37047.79777,96.9,79.392,22.7,18.76538538,22.72299809,271.7,224.4,-136,0,14,1,2,2778,2,,노원구201601,35459862,12693265,568760,0,22197837
201606,82.8,노원구,39354.45694,97,85.949,25.9,21.41158194,25.92875497,303.3,250.5,-435,0,14,1,2,2778,2,,노원구201601,35459862,12693265,568760,0,22197837
201607,83.1,노원구,38271.63643,97.2,90.777,26.4,21.48753358,26.41295028,347.2,282.5,-474,0,14,1,2,2778,0,,노원구201601,35459862,12693265,568760,0,22197837
201608,83.5,노원구,39270.83723,97.3,97.087,25.3,20.50618398,25.27663339,371.3,301.3,-257,1,14,1,2,2778,0,,노원구201601,35459862,12693265,568760,0,22197837
201609,83.8,노원구,39480.95397,97.6,100.26,20.5,16.60301066,20.48740002,426,345.2,-332,0,14,1,2,2778,0,,노원구201601,35459862,12693265,568760,0,22197837
201610,84.3,노원구,40603.84855,97.9,102.86,20.5,16.64505968,20.47248924,455.5,370.4,-295,0,14,1,2,2778,0,,노원구201601,35459862,12693265,568760,0,22197837
201611,84.9,노원구,41004.28561,98.2,75.775,25,19.7759042,24.96811429,453.1,358.8,-628,1,14,1,2,2778,0,,노원구201601,35459862,12693265,568760,0,22197837
201612,85,노원구,40539.49916,98.4,80.329,24.3,20.09114829,24.2712018,281.6,233.1,-834,0,14,1,2,2778,0,,노원구201601,35459862,12693265,568760,0,22197837
201701,85.2,노원구,39450.17483,98.5,86.418,30.6,25.28862327,30.62206123,321.4,265.5,-362,0,14,1,2,2420,0,,노원구201701,35595942,13980338,589023,0,21026581
201702,85.3,노원구,40071.03104,98.5,93.211,30.8,25.26480083,30.80624444,329.6,270.3,-274,0,14,1,2,2420,0,,노원구201701,35595942,13980338,589023,0,21026581
201703,85.5,노원구,39237.13605,98.6,97.691,26.1,21.41041666,26.14546843,388.3,318,207,0,14,1,2,2420,0,,노원구201701,35595942,13980338,589023,0,21026581
201704,85.6,노원구,39408.30665,98.7,100.63,21.6,17.48719782,21.61086305,440.3,356.3,-262,0,14,1,2,2420,0,,노원구201701,35595942,13980338,589023,0,21026581
201705,85.7,노원구,39937.52545,98.9,104.56,22.5,18.42044022,22.54460866,430.6,351.9,-506,0,14,1,2,2420,0,,노원구201701,35595942,13980338,589023,0,21026581
201706,86.6,노원구,39986.47677,99.1,76.56,27.3,21.62342545,27.27116129,460.6,365.2,-743,3,14,1,2,2420,0,,노원구201701,35595942,13980338,589023,0,21026581
201707,87.9,노원구,42136.80505,99.6,81.188,27.8,23.10555413,27.84323595,290.8,241.3,-762,0,14,1,2,2420,0,,노원구201701,35595942,13980338,589023,0,21026581
201708,89,노원구,42893.20743,99.9,87.901,31.3,25.63639781,31.25519579,325.6,267,-798,3,14,1,2,2420,0,,노원구201701,35595942,13980338,589023,0,21026581
201709,88.9,노원구,41631.21963,100,94.292,30.9,25.28807275,30.93462132,353.6,289.1,-601,2,14,1,2,2420,0,,노원구201701,35595942,13980338,589023,0,21026581
201710,89.1,노원구,41657.51484,100,98.538,25.3,20.46266112,25.31412478,412.4,333.3,-611,2,14,1,2,2420,0,,노원구201701,35595942,13980338,589023,0,21026581
201711,89.3,노원구,43233.85926,100,100.76,22.7,18.3917703,22.73099903,438.8,355,-680,2,14,1,2,2420,0,,노원구201701,35595942,13980338,589023,0,21026581
201712,89.5,노원구,44143.03664,99.7,104.77,24.7,20.24382003,24.65044277,431.2,354.1,-844,1,14,1,2,2420,0,,노원구201701,35595942,13980338,589023,0,21026581
201801,89.6,노원구,42632.62817,99.6,77.987,26.7,20.70764809,26.66505276,482.6,374.8,-573,2,14,1,2,2240,0,,노원구201801,35595942,13980338,589023,0,21026581
201802,90,노원구,44484.67798,99.6,82.436,28.4,23.49923482,28.38541001,292,241.7,-473,0,14,1,2,2240,0,,노원구201801,35595942,13980338,589023,0,21026581
201803,90.7,노원구,44507.33652,99.6,88.974,30.2,24.83962387,30.22192204,324.9,267,359,1,14,1,2,2240,0,,노원구201801,35595942,13980338,589023,0,21026581
201804,91.2,노원구,44007.97063,99.5,95.744,30.5,24.82806219,30.49795849,354.5,288.6,-471,1,14,1,2,2240,0,,노원구201801,35595942,13980338,589023,0,21026581
201805,91.4,노원구,45723.64518,99.5,99.133,26,21.03710458,26.00943338,414.2,335,-379,0,14,1,2,2240,0,,노원구201801,35595942,13980338,589023,0,21026581
201806,91.5,노원구,44546.77137,99.5,102.77,24.4,20.02469656,24.37735889,426.4,350.3,-391,0,14,1,2,2240,0,,노원구201801,35595942,13980338,589023,0,21026581
201807,91.8,노원구,47087.37067,99.5,105.31,25.3,20.56612055,25.26947611,434.7,353.8,-429,0,14,1,2,2240,0,,노원구201801,35595942,13980338,589023,0,21026581
201808,92.7,노원구,46770.68646,99.6,78.221,27.2,21.28063173,27.17360354,470.4,368.4,-367,0,14,1,2,2240,0,,노원구201801,35595942,13980338,589023,0,21026581
201809,96.9,노원구,48410.35865,99.8,84.076,27.5,22.8243579,27.53529056,303.3,251.4,-209,0,14,1,2,2240,-,,노원구201801,35595942,13980338,589023,0,21026581
201810,99.2,노원구,49374.10015,99.9,89.965,31.5,26.00147037,31.51076542,328.1,270.7,-499,0,14,1,2,2240,-,,노원구201801,35595942,13980338,589023,0,21026581
201811,99.9,노원구,46647.66585,100,96.185,28.8,23.34337466,28.81094304,366,296.6,-503,0,14,1,2,2240,0,,노원구201801,35595942,13980338,589023,0,21026581
201812,100,노원구,46648.62343,100,99.47,24.5,19.83808162,24.5308091,419.3,339.1,-620,0,14,1,2,2240,0,,노원구201801,35595942,13980338,589023,0,21026581
201901,100,노원구,42928.372,100,103.28,24.1,19.67693626,24.12074488,427.1,348.4,-566,0,14,1,2,2240,0,,노원구201901,35595942,13980338,589023,0,21026581
201902,100,노원구,46430.9188,100,74.728,24.5,19.86713563,24.53795862,453.7,367.4,-471,0,14,1,2,2240,0,,노원구201901,35595942,13980338,589023,0,21026581
201903,99.9,노원구,44822.19229,100,79.626,28,23.23649861,28.01962266,275.8,228.7,15,0,14,1,2,2240,0,,노원구201901,35595942,13980338,589023,0,21026581
201904,99.8,노원구,44699.06525,99.9,86.106,25.8,21.261425,25.77441725,296.6,244.6,-700,0,14,1,2,2240,-,,노원구201901,35595942,13980338,589023,0,21026581
201905,99.8,노원구,47895.09795,99.9,92.039,31.6,25.94439364,31.62007802,337.1,276.6,-392,0,14,1,2,2240,-,,노원구201901,35595942,13980338,589023,0,21026581
201906,99.7,노원구,50861.95149,99.9,97.069,28,22.64939435,27.99470795,385.8,312.1,-468,0,14,1,2,2240,-,,노원구201901,35595942,13980338,589023,0,21026581
201907,100.1,노원구,54785.68701,99.9,100.36,25.6,20.83509444,25.61101957,404.1,328.7,-645,0,14,1,2,2240,0,,노원구201901,35595942,13980338,589023,0,21026581
201908,100.5,노원구,54451.36239,99.9,103.57,24.4,19.99274182,24.37885287,430.2,352.8,-634,0,14,1,2,2240,0,11,노원구201901,35595942,13980338,589023,0,21026581
200701,75.5,도봉구,23650.88023,56.8,98.313,22.2,18.00742291,22.22038424,426,345.2,-9,1,5,0,1,4013,-,,도봉구200701,20850000,10298245,327000,1518773,8705982
200702,76.1,도봉구,25522.4501,56.8,100.87,21.7,17.63952822,21.69562973,455.5,370.4,-13,0,5,0,1,4013,-,,도봉구200701,20850000,10298245,327000,1518773,8705982
200703,76.3,도봉구,27914.78633,57.4,105.33,26.4,20.90638174,26.39540136,453.1,358.8,-8,0,5,0,1,4013,-,,도봉구200701,20850000,10298245,327000,1518773,8705982
200704,76.9,도봉구,25136.62388,57.8,78.065,24.8,20.53896221,24.81218541,281.6,233.1,-144,0,5,0,1,4013,-,,도봉구200701,20850000,10298245,327000,1518773,8705982
200705,77.1,도봉구,27034.48349,58.1,81.968,28.4,23.46421048,28.41287493,321.4,265.5,1,0,5,0,1,4013,-,,도봉구200701,20850000,10298245,327000,1518773,8705982
200706,77.5,도봉구,29290.73883,58.2,88.447,29.8,24.40636029,29.75951824,329.6,270.3,-164,0,5,0,1,4013,-,,도봉구200701,20850000,10298245,327000,1518773,8705982
200707,78.3,도봉구,29888.03535,58.4,95.644,25.2,20.6373517,25.20143516,388.3,318,-99,0,5,0,1,4013,-,,도봉구200701,20850000,10298245,327000,1518773,8705982
200708,79.2,도봉구,30431.78051,58.8,99.232,21.5,17.40549488,21.50989369,440.3,356.3,-163,0,5,0,1,4013,-,,도봉구200701,20850000,10298245,327000,1518773,8705982
200709,79.4,도봉구,29795.98811,58.8,101.89,23.4,19.08112187,23.35321091,430.6,351.9,-56,0,5,0,1,4013,-,,도봉구200701,20850000,10298245,327000,1518773,8705982
200710,79.8,도봉구,28358.74014,58.9,105.26,27.2,21.56442622,27.1967523,460.6,365.2,-203,0,5,0,1,4013,-,,도봉구200701,20850000,10298245,327000,1518773,8705982
200711,80.3,도봉구,29979.88697,58.9,78.456,25.5,21.1606402,25.49952684,290.8,241.3,-229,0,5,0,1,4013,-,,도봉구200701,20850000,10298245,327000,1518773,8705982
200712,80.4,도봉구,29856.47769,58.9,83.53,28.4,23.3211722,28.43253598,325.6,267,-176,0,5,0,1,4013,0,,도봉구200701,20850000,10298245,327000,1518773,8705982
200802,81.5,도봉구,31253.67766,59.2,96.564,25.2,20.34676357,25.17074924,412.4,333.3,-17,0,5,0,1,2285,-,,도봉구200801,20850000,10298245,327000,1518773,8705982
200803,83,도봉구,35310.94813,59.7,99.56,22.6,18.31424908,22.63518798,438.8,355,-26,0,5,0,1,2285,-,,도봉구200801,20850000,10298245,327000,1518773,8705982
200804,87.2,도봉구,36582.47709,60.6,102.97,24.5,20.08566365,24.45785932,431.2,354.1,71,0,5,0,1,2285,-,,도봉구200801,20850000,10298245,327000,1518773,8705982
200805,88.6,도봉구,35988.91946,60.6,74.269,26.7,20.72081098,26.68200248,482.6,374.8,-72,0,5,0,1,2285,-,,도봉구200801,20850000,10298245,327000,1518773,8705982
200806,89.5,도봉구,38466.25323,60.6,79.548,21.6,17.88712452,21.60637856,292,241.7,-96,0,5,0,1,2285,0,,도봉구200801,20850000,10298245,327000,1518773,8705982
200807,89.8,도봉구,40825.43264,60.7,85.872,27.2,22.35082145,27.19384106,324.9,267,-182,0,5,0,1,2285,-,,도봉구200801,20850000,10298245,327000,1518773,8705982
200808,89.9,도봉구,35248.42687,60.8,91.047,29.9,24.37433746,29.94061826,354.5,288.6,-131,0,5,0,1,2285,-,,도봉구200801,20850000,10298245,327000,1518773,8705982
200809,90.1,도봉구,36573.56293,61.1,97.069,24,19.40311888,23.98923892,414.2,335,-181,0,5,0,1,2285,-,,도봉구200801,20850000,10298245,327000,1518773,8705982
200810,90,도봉구,34188.68012,61.6,100.51,22.2,18.22329131,22.18439172,426.4,350.3,-176,0,5,0,1,2285,-,,도봉구200801,20850000,10298245,327000,1518773,8705982
200811,89.5,도봉구,35832.71605,61.2,103.16,24.2,19.69020711,24.19324621,434.7,353.8,-197,1,5,0,1,2285,0,,도봉구200801,20850000,10298245,327000,1518773,8705982
200812,88.5,도봉구,29357.63889,59.4,75.775,27.3,21.37080906,27.28875251,470.4,368.4,-223,0,5,0,1,2285,12,,도봉구200801,20850000,10298245,327000,1518773,8705982
200801,81,도봉구,32260.50052,59,89.695,30.5,24.91706142,30.48076724,353.6,289.1,-40,0,5,0,1,2285,-,,도봉구200801,20850000,10298245,327000,1518773,8705982
200902,87.4,도봉구,34560.14286,58.1,86.808,32.7,27.01246545,32.73597417,328.1,270.7,-201,0,5,0,1,2061,0,,도봉구200901,20850000,10366463,327000,1518773,8637764
200903,86,도봉구,32821.40707,57.7,93.391,28.6,23.14642587,28.5678642,366,296.6,-125,0,5,0,1,2061,0,,도봉구200901,20850000,10366463,327000,1518773,8637764
200904,85.8,도봉구,34867.26754,57.8,97.438,23.3,18.87075691,23.33466231,419.3,339.1,-216,0,5,0,1,2061,0,,도봉구200901,20850000,10366463,327000,1518773,8637764
200905,85.6,도봉구,35810.82733,57.8,101.03,22.7,18.53920575,22.72607108,427.1,348.4,-24,0,5,0,1,2061,0,,도봉구200901,20850000,10366463,327000,1518773,8637764
200906,85.9,도봉구,37651.25339,58.4,104.19,23.8,19.26885035,23.79901469,453.7,367.4,-158,0,5,0,1,2061,0,,도봉구200901,20850000,10366463,327000,1518773,8637764
200907,87,도봉구,36862.81232,59.1,76.626,27,22.35889788,26.96137194,275.8,228.7,-16,1,5,0,1,2061,0,,도봉구200901,20850000,10366463,327000,1518773,8637764
200908,87.6,도봉구,34939.81957,59.7,81.578,26.1,21.55910871,26.13528791,296.6,244.6,-293,0,5,0,1,2061,0,,도봉구200901,20850000,10366463,327000,1518773,8637764
200909,88.6,도봉구,36055.09119,62.1,88.135,29.3,24.06149523,29.3252703,337.1,276.6,-317,1,5,0,1,2061,0,,도봉구200901,20850000,10366463,327000,1518773,8637764
200910,89,도봉구,36088.42558,63,94.563,26,21.05210379,26.02045282,385.8,312.1,-202,0,5,0,1,2061,0,,도봉구200901,20850000,10366463,327000,1518773,8637764
200911,88.8,도봉구,32185.08508,63.3,98.727,23.9,19.41740327,23.8683581,404.1,328.7,-265,0,5,0,1,2061,0,,도봉구200901,20850000,10366463,327000,1518773,8637764
200912,88.8,도봉구,30690.079,63,101.15,22.8,18.72618697,22.83443466,430.2,352.8,-445,0,5,0,1,2061,0,,도봉구200901,20850000,10366463,327000,1518773,8637764
200901,88,도봉구,32426.90741,58.4,80.094,25.8,21.41068042,25.82983098,303.3,251.4,-161,0,5,0,1,2061,0,,도봉구200901,20850000,10366463,327000,1518773,8637764
201002,88.7,도봉구,34159.89675,63.2,77.752,23,19.07087885,23.00418189,286.3,237.4,-289,0,5,0,1,2110,0,,도봉구201001,20850000,10366463,327000,1518773,8637764
201003,88.7,도봉구,33220.51872,63.6,82.515,28.7,23.56897629,28.66978505,313.4,257.7,-309,0,5,0,1,2110,0,,도봉구201001,20850000,10366463,327000,1518773,8637764
201004,88.6,도봉구,32615.6014,63.9,89.154,27.1,22.04145826,27.09384671,347.2,282.5,-349,0,5,0,1,2110,0,,도봉구201001,20850000,10366463,327000,1518773,8637764
201005,88.2,도봉구,31288.39534,64,95.644,24.6,19.87542238,24.58256679,389.8,315.1,-409,0,5,0,1,2110,0,,도봉구201001,20850000,10366463,327000,1518773,8637764
201006,86.9,도봉구,31676.01879,64,98.845,21.3,17.41115366,21.29589955,416.3,340.4,-253,0,5,0,1,2110,0,,도봉구201001,20850000,10366463,327000,1518773,8637764
201007,86,도봉구,27036.00923,63.6,103,21,17.10419106,21.03719507,455.5,370.4,-284,0,5,0,1,2110,0,,도봉구201001,20850000,10366463,327000,1518773,8637764
201008,85,도봉구,30805.6381,63.3,105.17,24.9,19.29371287,24.87306642,474.8,368.3,-325,1,5,0,1,2110,0,,도봉구201001,20850000,10366463,327000,1518773,8637764
201009,84.7,도봉구,28517.25694,63.5,78.456,23.2,19.19724193,23.19131421,281.6,233.1,-195,0,5,0,1,2110,0,,도봉구201001,20850000,10366463,327000,1518773,8637764
201010,84.5,도봉구,32705.21938,64.3,84.466,29.2,24.07302963,29.24968671,307.5,253,-203,0,5,0,1,2110,0,,도봉구201001,20850000,10366463,327000,1518773,8637764
201011,84.4,도봉구,32825.86356,64.9,90.416,27,22.13420381,26.98801415,345,282.9,-202,0,5,0,1,2110,0,,도봉구201001,20850000,10366463,327000,1518773,8637764
201012,84.2,도봉구,33028.39542,65.1,96.384,24.1,19.72601674,24.08855259,388.3,318,-287,0,5,0,1,2110,0,,도봉구201001,20850000,10366463,327000,1518773,8637764
201001,88.7,도봉구,35363.03657,63.1,104.49,23.6,18.69233049,23.63160345,476.3,376.7,-243,0,5,0,1,2110,0,,도봉구201001,20850000,10366463,327000,1518773,8637764
201102,84.4,도봉구,33424.44288,67.1,103.89,22.1,17.92134917,22.08414224,444.5,360.7,-165,0,5,0,1,2127,0,,도봉구201101,20850000,10366463,327000,1518773,8637764
201103,84.4,도봉구,32645.59726,68.8,75.055,27.4,21.7077775,27.37754492,460.6,365.2,-145,1,5,0,1,2127,0,,도봉구201101,20850000,10366463,327000,1518773,8637764
201104,84.5,도봉구,31162.32166,69.4,79.471,27,22.3728812,27.03124102,283.8,234.9,-101,0,5,0,1,2127,0,,도봉구201101,20850000,10366463,327000,1518773,8637764
201105,84.5,도봉구,34694.15525,70,86.184,27.8,22.81392898,27.8141189,325.6,267,-161,0,5,0,1,2127,0,,도봉구201101,20850000,10366463,327000,1518773,8637764
