yyyymm,buy_index,sgg,rent_index,cpi,pir,move_population,subway,department_store,apart_brand,marry,unsold
201612,86.7,금천구,95.3,80.173,23.8,486,3,1,1,1324,0
201701,86.7,금천구,95.3,86.184,30.5,298,3,1,1,1439,0
201702,86.8,금천구,95.5,93.03,30.7,105,3,1,1,1439,0
201703,86.9,금천구,95.5,97.465,26.4,81,3,1,1,1439,0
201704,87,금천구,95.6,100.55,21.6,50,3,1,1,1439,0
201705,87.1,금천구,95.6,104.55,22.4,42,3,1,1,1439,0
201706,87.8,금천구,96.1,77.019,26.7,45,3,1,1,1439,0
201707,88.6,금천구,96.5,80.719,27.8,-53,3,1,1,1439,0
201708,89.2,금천구,97,87.589,32.9,-36,3,1,1,1439,0
201709,89.5,금천구,97.2,94.292,31,-162,3,1,1,1439,0
201710,90,금천구,97.3,98.313,25.4,-68,3,1,1,1439,0
201711,90.4,금천구,97.6,100.87,23.9,-27,3,1,2,1439,0
201712,91.4,금천구,97.9,105.33,24.5,-160,3,1,2,1439,0
201801,91.8,금천구,97.9,78.065,26.7,77,3,1,2,1269,0
201802,91.9,금천구,98.1,81.968,28.2,-81,3,1,2,1269,0
201803,92.2,금천구,98.2,88.447,30.1,-126,3,1,2,1269,0
201804,92.4,금천구,98.2,95.644,29,-181,3,1,2,1269,0
201805,92.5,금천구,98.2,99.232,26.1,-114,3,1,2,1269,0
201806,92.9,금천구,98.3,101.89,24.3,-147,3,1,2,1269,0
201807,93.3,금천구,98.5,105.26,23.8,44,3,1,2,1269,0
201808,94.1,금천구,98.7,78.456,27.2,-71,3,1,2,1269,0
201809,97.3,금천구,99.3,83.53,28.2,53,3,1,2,1269,-
201810,99.4,금천구,100,89.695,31.4,47,3,1,2,1269,-
201811,100,금천구,100,96.564,28.9,466,3,1,2,1269,0
201812,100,금천구,100,99.56,24.8,168,3,1,2,1269,0
201901,100,금천구,100,102.97,24.1,228,3,1,2,1269,0
201902,100,금천구,100,74.269,24.5,257,3,1,2,1269,0
201903,100,금천구,99.9,79.548,28,15,3,1,2,1269,0
201904,99.9,금천구,99.7,85.872,25.8,330,3,1,2,1269,-
201905,100,금천구,99.7,91.047,30.7,172,3,1,2,1269,-
201906,100.1,금천구,99.7,97.069,27.9,37,3,1,2,1269,-
201907,100.4,금천구,99.8,100.51,25.7,-103,3,1,2,1269,0
201908,100.6,금천구,99.8,103.16,23.9,-62,3,1,2,1269,0
200701,67.6,노원구,55,98.114,22.3,252,14,1,1,4013,-
200702,68,노원구,55.3,100.92,22.7,211,14,1,1,4013,-
200703,68.3,노원구,56.1,105.7,26.4,-204,14,1,1,4013,-
200704,68.7,노원구,56.8,78.065,24.5,78,14,1,1,4013,-
200705,68.8,노원구,56.9,81.89,28.3,-5,14,1,1,4013,-
200706,69,노원구,56.9,88.135,29.7,-357,14,1,1,4013,-
200707,69.3,노원구,57,95.608,25.5,-108,14,1,1,4013,-
200708,69.7,노원구,57.2,98.989,21.5,-80,14,1,1,4013,-
200709,70.1,노원구,57.4,101.73,23.3,-40,14,1,1,4013,-
200710,71,노원구,57.6,104.86,26.4,-98,14,1,1,4013,-
200711,71.9,노원구,57.6,78.533,25.4,-341,14,1,1,4013,-
200712,72.6,노원구,57.7,83.295,29.9,-427,14,1,1,4013,0
200802,75.8,노원구,58.5,96.807,25.2,115,14,1,1,3625,-
200803,80.1,노원구,59.4,99.49,23.8,38,14,1,1,3625,-
200804,85.1,노원구,60.2,103.12,24.4,-196,14,1,1,3625,-
200805,86.9,노원구,60.2,73.943,26.7,-91,14,1,1,3625,-
200806,87.8,노원구,60,79.392,21.4,-108,14,1,1,3625,0
200807,88.3,노원구,60.1,85.949,26.9,-45,14,1,1,3625,-
200808,88.3,노원구,60.2,90.777,28.7,294,14,1,1,3625,-
200809,88.3,노원구,60.6,97.087,24.1,-84,14,1,1,3625,-
200810,88.2,노원구,60.9,100.26,22.2,-111,14,1,1,3625,-
200811,87.7,노원구,60.6,102.86,22.7,-220,14,1,1,3625,0
200812,86.2,노원구,59.5,75.775,27.2,-234,14,1,1,3625,0
200801,74,노원구,58.1,89.875,30.3,-21,14,1,1,3625,-
200902,84.2,노원구,58.3,86.418,32.2,-72,14,1,1,3368,0
200903,83.8,노원구,58.4,93.211,28.7,124,14,1,1,3368,0
200904,83.6,노원구,58.6,97.691,23.6,-131,14,1,1,3368,0
200905,83.6,노원구,58.6,100.63,22.7,-239,14,1,1,3368,0
200906,84.1,노원구,58.8,104.56,23.8,-218,14,1,1,3368,0
200907,85.3,노원구,59.3,76.56,26.8,-345,14,1,1,3368,0
200908,85.8,노원구,59.7,81.188,26.1,-276,14,1,1,3368,25
200909,86.8,노원구,61.7,87.901,28.5,-307,14,1,1,3368,25
200910,87.3,노원구,62.6,94.292,26,-289,14,1,1,3368,25
200911,87.2,노원구,63,98.538,23.9,-450,14,1,1,3368,25
200912,87.3,노원구,63.2,100.76,22.4,-454,14,1,1,3368,25
200901,85.4,노원구,58.7,80.329,26.6,-143,14,1,1,3368,0
201002,87.2,노원구,63.6,77.987,24.4,62,14,1,1,3511,25
201003,87,노원구,64.1,82.436,27,-422,14,1,1,3511,25
201004,86.4,노원구,64.4,88.974,27.2,-310,14,1,1,3511,20
201005,85.9,노원구,64.2,95.744,25.8,-350,14,1,1,3511,20
201006,85.2,노원구,64,99.133,21.3,-168,14,1,1,3511,20
201007,84.7,노원구,63.9,102.77,21,-328,14,1,1,3511,20
201008,84.3,노원구,64,105.31,25.3,-271,14,1,1,3511,20
201009,83.7,노원구,64.7,78.221,23.4,-374,14,1,1,3511,20
201010,83.4,노원구,65.8,84.076,27.9,-210,14,1,1,3511,20
201011,83.3,노원구,66.2,89.965,26.8,-571,14,1,1,3511,20
201012,83.2,노원구,66.6,96.185,24.1,-575,14,1,1,3511,20
201001,87.2,노원구,63.2,104.77,23.4,-39,14,1,1,3511,25
201101,83.3,노원구,67.5,99.47,20.4,-337,14,1,1,3720,20
201102,83.4,노원구,69.1,103.28,22,-375,14,1,1,3720,19
201103,83.5,노원구,71,74.728,27.3,-661,14,1,1,3720,19
201104,83.4,노원구,71.3,79.626,27,-507,14,1,1,3720,18
201105,83.4,노원구,71.5,86.106,27.7,-237,14,1,1,3720,17
201106,83.3,노원구,71.5,92.039,28.1,-441,14,1,1,3720,17
201107,83.1,노원구,72.6,97.069,24.8,-376,14,1,1,3720,16
201108,83,노원구,73.9,100.36,21.7,65,14,1,1,3720,16
201109,82.8,노원구,76.3,103.57,24,-208,14,1,1,3720,16
201110,82.7,노원구,77.4,76.233,27.2,-178,14,1,1,3720,14
201111,82.5,노원구,77.7,79.861,25.4,-358,14,1,1,3720,14
201112,82.4,노원구,77.5,87.355,28.1,-602,14,1,1,3720,14
201201,82.3,노원구,77.4,93.842,28,-190,14,1,1,3638,14
201202,82.3,노원구,77.5,97.429,22.7,29,14,1,1,3638,12
201203,82.1,노원구,77.5,100.71,20.4,-632,14,1,1,3638,11
201204,81.9,노원구,77.3,104.15,23.5,-345,14,1,1,3638,11
201205,81.6,노원구,77.1,77.362,27.3,-285,14,1,1,3638,10
201206,81.3,노원구,76.9,81.656,23.7,-256,14,1,1,3638,10
201207,80.8,노원구,76.6,88.214,31.2,-483,14,1,1,3638,9
201208,80.4,노원구,76.6,95.086,27.7,-396,14,1,1,3638,9
201209,79.6,노원구,77,98.881,23.1,-212,14,1,1,3638,9
201210,79,노원구,77.3,101.72,22.8,-378,14,1,1,3638,9
201211,78.8,노원구,77.4,104.54,24.6,-286,14,1,1,3638,7
201212,78.5,노원구,77.2,78.065,24.8,-741,14,1,1,3638,7
201301,78.1,노원구,77.3,82.593,26.4,-288,14,1,1,3432,7
201302,77.9,노원구,77.5,89.515,29.5,-127,14,1,1,3432,7
201303,77.7,노원구,77.9,95.59,26,-273,14,1,1,3432,7
201304,77.7,노원구,78,98.727,21.8,-406,14,1,1,3432,7
201305,77.6,노원구,78,103.07,22.7,-301,14,1,1,3432,7
201306,77.3,노원구,78.2,104.91,24.2,-420,14,1,1,3432,7
201307,77.1,노원구,78.5,78.846,21.4,-375,14,1,1,3432,7
201308,76.6,노원구,79.4,85.013,30.9,-103,14,1,1,3432,7
201309,76.6,노원구,80.6,91.227,27.3,-133,14,1,1,3432,7
201310,76.7,노원구,82,96.907,25.5,-323,14,1,1,3432,7
201311,76.8,노원구,82.6,99.82,21.7,-315,14,1,1,3432,7
201312,76.7,노원구,83,103.78,23.1,-827,14,1,1,3432,7
201401,76.8,노원구,83.3,75.775,25.7,-463,14,1,1,3176,7
201402,76.8,노원구,84,79.704,22.3,-203,14,1,1,3176,7
201403,77,노원구,84.3,86.028,30.6,-325,14,1,1,3176,7
201404,77,노원구,84.7,92.94,27.7,-308,14,1,1,3176,7
201405,76.9,노원구,84.8,97.114,23.3,-254,14,1,1,3176,7
201406,76.9,노원구,85.1,100.18,21.8,-305,14,1,1,3176,7
201407,76.9,노원구,85.2,104.31,22.2,-269,14,1,1,3176,5
201408,76.9,노원구,85.4,76.887,26.7,-170,14,1,1,3176,5
201409,77.2,노원구,85.7,80.251,25.6,-168,14,1,1,3176,5
201410,77.5,노원구,86,87.589,27.5,-373,14,1,1,3176,5
201411,77.6,노원구,86.2,94.382,26.6,-424,14,1,1,3176,5
201412,77.7,노원구,86.5,98.114,24.3,-777,14,1,1,3176,5
201501,77.8,노원구,86.6,100.92,21.8,-320,14,1,1,3146,5
201502,78,노원구,86.9,105.7,22.7,-63,14,1,1,3146,5
201503,78.4,노원구,87.8,78.065,26.8,-346,14,1,1,3146,5
201504,79,노원구,88.8,81.89,27.4,-393,14,1,1,3146,5
201505,79.2,노원구,89.5,88.135,29.7,-312,14,1,1,3146,5
201506,79.4,노원구,90.3,95.608,27,-454,14,1,1,3146,5
201507,79.7,노원구,91.1,98.989,22.2,-231,14,1,1,3146,5
201508,80.1,노원구,91.9,101.73,20.4,-375,14,1,1,3146,5
201509,80.8,노원구,93,104.86,22.7,-389,14,1,1,3146,5
201510,81.2,노원구,93.6,78.533,25,-404,14,1,1,3146,5
201511,81.8,노원구,94.5,83.295,29.5,-480,14,1,1,3146,5
201512,82.1,노원구,95.1,89.875,28.9,-780,14,1,1,3146,4
201601,82.1,노원구,95.6,96.807,27.1,-284,14,1,2,2778,4
201602,82.2,노원구,96,99.49,22.3,143,14,1,2,2778,4
201603,82.3,노원구,96.5,103.12,21.2,357,14,1,2,2778,3
201604,82.5,노원구,96.8,73.943,24.1,-99,14,1,2,2778,2
201605,82.6,노원구,96.9,79.392,22.7,-136,14,1,2,2778,2
201606,82.8,노원구,97,85.949,25.9,-435,14,1,2,2778,2
201607,83.1,노원구,97.2,90.777,26.4,-474,14,1,2,2778,0
201608,83.5,노원구,97.3,97.087,25.3,-257,14,1,2,2778,0
201609,83.8,노원구,97.6,100.26,20.5,-332,14,1,2,2778,0
201610,84.3,노원구,97.9,102.86,20.5,-295,14,1,2,2778,0
201611,84.9,노원구,98.2,75.775,25,-628,14,1,2,2778,0
201612,85,노원구,98.4,80.329,24.3,-834,14,1,2,2778,0
201701,85.2,노원구,98.5,86.418,30.6,-362,14,1,2,2420,0
201702,85.3,노원구,98.5,93.211,30.8,-274,14,1,2,2420,0
201703,85.5,노원구,98.6,97.691,26.1,207,14,1,2,2420,0
201704,85.6,노원구,98.7,100.63,21.6,-262,14,1,2,2420,0
201705,85.7,노원구,98.9,104.56,22.5,-506,14,1,2,2420,0
201706,86.6,노원구,99.1,76.56,27.3,-743,14,1,2,2420,0
201707,87.9,노원구,99.6,81.188,27.8,-762,14,1,2,2420,0
201708,89,노원구,99.9,87.901,31.3,-798,14,1,2,2420,0
201709,88.9,노원구,100,94.292,30.9,-601,14,1,2,2420,0
201710,89.1,노원구,100,98.538,25.3,-611,14,1,2,2420,0
201711,89.3,노원구,100,100.76,22.7,-680,14,1,2,2420,0
201712,89.5,노원구,99.7,104.77,24.7,-844,14,1,2,2420,0
201801,89.6,노원구,99.6,77.987,26.7,-573,14,1,2,2240,0
201802,90,노원구,99.6,82.436,28.4,-473,14,1,2,2240,0
201803,90.7,노원구,99.6,88.974,30.2,359,14,1,2,2240,0
201804,91.2,노원구,99.5,95.744,30.5,-471,14,1,2,2240,0
201805,91.4,노원구,99.5,99.133,26,-379,14,1,2,2240,0
201806,91.5,노원구,99.5,102.77,24.4,-391,14,1,2,2240,0
201807,91.8,노원구,99.5,105.31,25.3,-429,14,1,2,2240,0
201808,92.7,노원구,99.6,78.221,27.2,-367,14,1,2,2240,0
201809,96.9,노원구,99.8,84.076,27.5,-209,14,1,2,2240,-
201810,99.2,노원구,99.9,89.965,31.5,-499,14,1,2,2240,-
201811,99.9,노원구,100,96.185,28.8,-503,14,1,2,2240,0
201812,100,노원구,100,99.47,24.5,-620,14,1,2,2240,0
201901,100,노원구,100,103.28,24.1,-566,14,1,2,2240,0
201902,100,노원구,100,74.728,24.5,-471,14,1,2,2240,0
201903,99.9,노원구,100,79.626,28,15,14,1,2,2240,0
201904,99.8,노원구,99.9,86.106,25.8,-700,14,1,2,2240,-
201905,99.8,노원구,99.9,92.039,31.6,-392,14,1,2,2240,-
201906,99.7,노원구,99.9,97.069,28,-468,14,1,2,2240,-
201907,100.1,노원구,99.9,100.36,25.6,-645,14,1,2,2240,0
201908,100.5,노원구,99.9,103.57,24.4,-634,14,1,2,2240,0
200701,75.5,도봉구,56.8,98.313,22.2,-9,5,0,1,4013,-
200702,76.1,도봉구,56.8,100.87,21.7,-13,5,0,1,4013,-
200703,76.3,도봉구,57.4,105.33,26.4,-8,5,0,1,4013,-
200704,76.9,도봉구,57.8,78.065,24.8,-144,5,0,1,4013,-
200705,77.1,도봉구,58.1,81.968,28.4,1,5,0,1,4013,-
200706,77.5,도봉구,58.2,88.447,29.8,-164,5,0,1,4013,-
200707,78.3,도봉구,58.4,95.644,25.2,-99,5,0,1,4013,-
200708,79.2,도봉구,58.8,99.232,21.5,-163,5,0,1,4013,-
200709,79.4,도봉구,58.8,101.89,23.4,-56,5,0,1,4013,-
200710,79.8,도봉구,58.9,105.26,27.2,-203,5,0,1,4013,-
200711,80.3,도봉구,58.9,78.456,25.5,-229,5,0,1,4013,-
200712,80.4,도봉구,58.9,83.53,28.4,-176,5,0,1,4013,0
200802,81.5,도봉구,59.2,96.564,25.2,-17,5,0,1,2285,-
200803,83,도봉구,59.7,99.56,22.6,-26,5,0,1,2285,-
200804,87.2,도봉구,60.6,102.97,24.5,71,5,0,1,2285,-
200805,88.6,도봉구,60.6,74.269,26.7,-72,5,0,1,2285,-
200806,89.5,도봉구,60.6,79.548,21.6,-96,5,0,1,2285,0
200807,89.8,도봉구,60.7,85.872,27.2,-182,5,0,1,2285,-
200808,89.9,도봉구,60.8,91.047,29.9,-131,5,0,1,2285,-
200809,90.1,도봉구,61.1,97.069,24,-181,5,0,1,2285,-
200810,90,도봉구,61.6,100.51,22.2,-176,5,0,1,2285,-
200811,89.5,도봉구,61.2,103.16,24.2,-197,5,0,1,2285,0
200812,88.5,도봉구,59.4,75.775,27.3,-223,5,0,1,2285,12
200801,81,도봉구,59,89.695,30.5,-40,5,0,1,2285,-
200902,87.4,도봉구,58.1,86.808,32.7,-201,5,0,1,2061,0
200903,86,도봉구,57.7,93.391,28.6,-125,5,0,1,2061,0
200904,85.8,도봉구,57.8,97.438,23.3,-216,5,0,1,2061,0
200905,85.6,도봉구,57.8,101.03,22.7,-24,5,0,1,2061,0
200906,85.9,도봉구,58.4,104.19,23.8,-158,5,0,1,2061,0
200907,87,도봉구,59.1,76.626,27,-16,5,0,1,2061,0
200908,87.6,도봉구,59.7,81.578,26.1,-293,5,0,1,2061,0
200909,88.6,도봉구,62.1,88.135,29.3,-317,5,0,1,2061,0
200910,89,도봉구,63,94.563,26,-202,5,0,1,2061,0
200911,88.8,도봉구,63.3,98.727,23.9,-265,5,0,1,2061,0
200912,88.8,도봉구,63,101.15,22.8,-445,5,0,1,2061,0
200901,88,도봉구,58.4,80.094,25.8,-161,5,0,1,2061,0
201002,88.7,도봉구,63.2,77.752,23,-289,5,0,1,2110,0
201003,88.7,도봉구,63.6,82.515,28.7,-309,5,0,1,2110,0
201004,88.6,도봉구,63.9,89.154,27.1,-349,5,0,1,2110,0
201005,88.2,도봉구,64,95.644,24.6,-409,5,0,1,2110,0
201006,86.9,도봉구,64,98.845,21.3,-253,5,0,1,2110,0
201007,86,도봉구,63.6,103,21,-284,5,0,1,2110,0
201008,85,도봉구,63.3,105.17,24.9,-325,5,0,1,2110,0
201009,84.7,도봉구,63.5,78.456,23.2,-195,5,0,1,2110,0
201010,84.5,도봉구,64.3,84.466,29.2,-203,5,0,1,2110,0
201011,84.4,도봉구,64.9,90.416,27,-202,5,0,1,2110,0
201012,84.2,도봉구,65.1,96.384,24.1,-287,5,0,1,2110,0
201001,88.7,도봉구,63.1,104.49,23.6,-243,5,0,1,2110,0
201102,84.4,도봉구,67.1,103.89,22.1,-165,5,0,1,2127,0
201103,84.4,도봉구,68.8,75.055,27.4,-145,5,0,1,2127,0
201104,84.5,도봉구,69.4,79.471,27,-101,5,0,1,2127,0
201105,84.5,도봉구,70,86.184,27.8,-161,5,0,1,2127,0
201106,84.5,도봉구,70.3,92.58,26.7,-203,5,0,1,2127,0
201107,84.4,도봉구,71.2,96.925,24.8,-343,5,0,1,2127,0
201108,84.2,도봉구,72.8,100.33,21.8,-272,5,0,1,2127,0
201109,84.2,도봉구,74.6,104.32,22.7,-229,5,0,1,2127,0
201110,84.2,도봉구,75.6,76.821,27.2,-123,5,0,1,2127,0
201111,84.1,도봉구,76.2,80.094,25.1,-94,5,0,1,2127,0
201112,84,도봉구,76,87.589,28.1,-335,5,0,1,2127,0
201101,84.2,도봉구,65.5,99.63,21.5,-52,5,0,1,2127,0
201201,83.9,도봉구,76,94.473,27.9,-172,5,0,1,2117,0
201202,83.8,도봉구,76,97.574,22.5,-285,5,0,1,2117,0
201203,83.6,도봉구,76.1,100.88,20.4,-274,5,0,1,2117,0
201204,83.2,도봉구,76.1,105.04,23.8,-266,5,0,1,2117,0
201205,83,도봉구,76,77.675,25.8,-244,5,0,1,2117,0
201206,82.7,도봉구,75.9,81.656,23.9,-188,5,0,1,2117,0
201207,82.1,도봉구,75.9,88.057,29.8,-210,5,0,1,2117,0
201208,81.9,도봉구,75.9,95.482,27.6,-93,5,0,1,2117,0
201209,81.7,도봉구,76,98.782,23,-186,5,0,1,2117,0
201210,80.6,도봉구,76.7,101.86,22.2,-204,5,0,1,2117,0
201211,79.8,도봉구,76.8,105.07,24.7,-91,5,0,1,2117,0
201212,79.5,도봉구,76.8,78.221,25.4,-353,5,0,1,2117,0
201301,79.1,도봉구,76.6,82.827,26.5,-164,5,0,1,2062,0
201302,78.7,도봉구,76.9,89.875,29,-152,5,0,1,2062,0
201303,78.2,도봉구,77.1,96.158,26.9,-191,5,0,1,2062,0
201304,77.8,도봉구,77.6,98.845,21.8,-133,5,0,1,2062,0
201305,77.8,도봉구,77.7,102.98,22.8,-190,5,0,1,2062,0
201306,77.7,도봉구,77.8,105.21,25.6,-154,5,0,1,2062,0
201307,77.3,도봉구,78.4,79.08,21.4,-213,5,0,1,2062,0
201308,77.1,도봉구,78.9,85.403,30.2,-292,5,0,1,2062,0
201309,77,도봉구,80.3,91.227,27.4,-171,5,0,1,2062,0
201310,77.2,도봉구,82.1,97.177,25.5,-187,5,0,1,2062,0
201311,77.3,도봉구,82.8,99.83,20.8,-372,5,0,1,2062,0
201312,77.5,도봉구,82.9,103.52,23.2,-373,5,0,1,2062,0
201401,77.5,도봉구,83.1,75.709,26.8,-176,5,0,1,1791,0
201402,77.7,도봉구,83.7,80.173,22.4,-353,5,0,1,1791,0
201403,77.8,도봉구,84.1,86.184,30.6,-100,5,0,1,1791,0
201404,77.9,도봉구,84.4,93.03,27.1,-269,5,0,1,1791,0
201405,77.9,도봉구,84.4,97.465,23.3,-273,5,0,1,1791,0
201406,77.8,도봉구,84.4,100.55,21.8,-249,5,0,1,1791,0
201407,77.8,도봉구,84.5,104.55,22.8,-279,5,0,1,1791,0
201408,77.7,도봉구,84.6,77.019,26.7,-198,5,0,1,1791,0
201409,77.8,도봉구,84.9,80.719,24.9,-306,5,0,1,1791,0
201410,78,도봉구,85.5,87.589,27.8,-309,5,0,1,1791,0
201411,78.1,도봉구,85.8,94.292,26.6,-267,5,0,1,1791,0
201412,78.1,도봉구,86.3,98.313,23.3,-440,5,0,1,1791,0
201501,78.2,도봉구,86.3,100.87,21.9,-73,5,0,1,1810,0
201502,78.3,도봉구,86.8,105.33,22.7,-106,5,0,1,1810,0
201503,78.8,도봉구,87.7,78.065,26.9,-85,5,0,1,1810,0
201504,78.9,도봉구,88.9,81.968,27.8,-22,5,0,1,1810,0
201505,79.2,도봉구,89.5,88.447,31,-124,5,0,1,1810,0
201506,79.5,도봉구,90.4,95.644,26.8,-173,5,0,1,1810,0
201507,79.9,도봉구,91,99.232,22,-218,5,0,1,1810,0
201508,80.4,도봉구,91.6,101.89,21.6,-288,5,0,1,1810,0
201509,81.1,도봉구,92.4,105.26,23,-220,5,0,1,1810,0
201510,81.5,도봉구,93,78.456,24.4,-335,5,0,1,1810,0
201511,82,도봉구,93.7,83.53,30.7,-317,5,0,1,1810,0
201512,82.2,도봉구,94.3,89.695,28.8,-337,5,0,1,1810,0
201601,82.3,도봉구,94.5,96.564,25.9,-88,5,0,1,1636,0
201602,82.4,도봉구,94.7,99.56,22.3,-218,5,0,1,1636,0
201603,82.4,도봉구,95.1,102.97,21.4,-244,5,0,1,1636,0
201604,82.4,도봉구,95.1,74.269,23.3,-100,5,0,1,1636,0
201605,82.5,도봉구,95.6,79.548,22.8,-118,5,0,1,1636,0
201606,82.7,도봉구,96.1,85.872,25.6,-180,5,0,1,1636,0
201607,83.1,도봉구,96.3,91.047,26.4,-288,5,0,1,1636,40
201608,83.3,도봉구,96.6,97.069,25.3,-190,5,0,1,1636,40
201609,83.5,도봉구,96.9,100.51,20.8,-160,5,0,1,1636,40
201610,83.7,도봉구,97.1,103.16,20.5,-148,5,0,1,1636,31
201611,84.2,도봉구,97.5,75.775,25.2,-205,5,0,1,1636,31
201612,84.3,도봉구,97.6,80.094,24.2,-326,5,0,1,1636,31
201701,84.3,도봉구,97.7,86.808,30.7,-174,5,0,1,1543,31
201702,84.4,도봉구,97.7,93.391,29.6,-276,5,0,1,1543,34
201703,84.4,도봉구,97.7,97.438,26.1,-383,5,0,1,1543,34
201704,84.5,도봉구,97.7,101.03,21.6,-301,5,0,1,1543,21
201705,84.7,도봉구,97.8,104.19,22.1,-237,5,0,1,1543,14
201706,85.2,도봉구,98.1,76.626,27.4,-6,5,0,1,1543,14
201707,86.1,도봉구,98.5,81.578,28.7,-34,5,0,1,1543,3
201708,87.4,도봉구,98.8,88.135,31.3,-65,5,0,1,1543,2
201709,87.4,도봉구,98.8,94.563,30.8,-200,5,0,1,1543,2
201710,87.7,도봉구,99.1,98.727,26.2,-132,5,0,1,1543,2
201711,88.1,도봉구,99.1,101.15,22.7,-228,5,0,1,1543,2
201712,88.4,도봉구,99.1,104.49,24.7,-461,5,0,1,1543,2
201801,88.8,도봉구,99.1,77.752,27.1,-137,5,0,1,1471,2
201802,89.1,도봉구,99.1,82.515,28.5,-224,5,0,1,1471,2
201803,89.6,도봉구,99.1,89.154,28.7,-272,5,0,1,1471,2
201804,90.2,도봉구,99.1,95.644,30.5,-268,5,0,1,1471,2
201805,90.9,도봉구,99.1,98.845,25.9,-179,5,0,1,1471,2
201806,91.2,도봉구,99.1,103,23.3,-150,5,0,1,1471,2
201807,91.5,도봉구,99.1,105.17,25.3,-167,5,0,1,1471,2
201808,92.6,도봉구,99.3,78.456,27.3,-159,5,0,1,1471,0
201809,96.7,도봉구,99.6,84.466,27.6,-228,5,0,1,1471,-
201810,98.9,도봉구,100,90.416,31.5,-322,5,0,1,1471,-
201811,99.7,도봉구,100.1,96.384,28.8,-297,5,0,1,1471,0
201812,99.9,도봉구,100.1,99.63,24.5,-237,5,0,1,1471,0
201901,100,도봉구,100,103.89,24.2,-297,5,0,1,1471,0
201902,100,도봉구,99.9,75.055,25.4,-222,5,0,1,1471,5
201903,100,도봉구,99.8,79.471,28.1,-216,5,0,1,1471,5
201904,100,도봉구,99.8,86.184,25.2,-244,5,0,1,1471,5
201905,99.9,도봉구,99.8,92.58,31.6,-103,5,0,1,1471,5
201906,99.9,도봉구,99.8,96.925,28,-230,5,0,1,1471,5
201907,100.2,도봉구,99.9,100.33,24.3,-150,5,0,1,1471,5
201908,100.4,도봉구,99.9,104.32,24.5,-257,5,0,1,1471,24
200701,70.8,동대문구,57.3,98.538,22.5,-165,10,1,0,2722,-
200702,71.2,동대문구,57.2,100.76,21.8,-43,10,1,0,2722,-
200703,71.2,동대문구,57.7,104.77,26.4,-16,10,1,0,2722,-
200704,71.9,동대문구,58.2,77.987,24.7,-209,10,1,0,2722,-
200705,72.2,동대문구,58.4,82.436,28.5,-192,10,1,0,2722,-
200706,72.4,동대문구,58.5,88.974,28.5,-28,10,1,1,2722,-
200707,73,동대문구,58.7,95.744,25.2,-171,10,1,1,2722,-
200708,73.2,동대문구,58.9,99.133,21.5,-32,10,1,2,2722,-
200709,73.6,동대문구,59,102.77,22.9,133,10,1,2,2722,-
200710,74.1,동대문구,59.2,105.31,27.3,-254,10,1,2,2722,-
200711,74.9,동대문구,59.9,78.221,26.2,-483,10,1,2,2722,-
200712,75.1,동대문구,59.9,84.076,28.4,-430,10,1,2,2722,0
200802,75.9,동대문구,60.1,96.185,26,-193,10,1,2,2426,-
200803,77.4,동대문구,60.6,99.47,22.6,-90,10,1,2,2426,-
200804,79.1,동대문구,61,103.28,24.5,-55,10,1,2,2426,-
200805,79.8,동대문구,61.3,74.728,27.1,-149,10,1,2,2426,-
200806,80.2,동대문구,61.4,79.626,21.8,-137,10,1,2,2426,0
200807,80.8,동대문구,61.5,86.106,26.2,-187,10,1,2,2426,15
200808,80.8,동대문구,61.6,92.039,29.8,-343,10,1,2,2426,72
200809,81.1,동대문구,61.8,97.069,23.8,-561,10,1,2,2426,-
200810,81.1,동대문구,61.7,100.36,21.2,-539,10,1,2,2426,-
200811,81.1,동대문구,61.5,103.57,24.2,-644,10,1,2,2426,0
200812,80.7,동대문구,60.4,76.233,27.4,-512,10,1,2,2426,0
200801,75.4,동대문구,60,89.965,30.5,-117,10,1,2,2426,-
200902,80.2,동대문구,59.4,87.355,33.1,201,10,1,2,2336,27
200903,80.2,동대문구,60.2,93.842,28.5,-151,10,1,2,2336,27
200904,80.2,동대문구,60.3,97.429,23.2,-537,10,1,2,2336,7
200905,80.3,동대문구,60.6,100.71,22.8,-643,10,1,2,2336,7
200906,80.4,동대문구,60.6,104.15,24.5,-449,10,1,2,2336,24
200907,80.4,동대문구,60.6,77.362,27,-588,10,1,2,2336,60
200908,80.5,동대문구,61.2,81.656,25.6,-307,10,1,2,2336,60
200909,81.5,동대문구,62.3,88.214,29.3,-455,10,1,2,2336,60
200910,81.6,동대문구,62.6,95.086,26.1,-472,10,1,2,2336,60
200911,81.6,동대문구,62.6,98.881,22.6,-564,10,1,2,2336,60
200912,81.6,동대문구,62.5,101.72,22.9,-595,10,1,2,2336,60
200901,80.5,동대문구,59.7,79.861,25.9,90,10,1,2,2336,27
201002,81.7,동대문구,62.9,78.065,22.9,-196,10,1,2,2302,60
201003,81.8,동대문구,63.9,82.593,29.3,20,10,1,2,2302,60
201004,81.8,동대문구,64,89.515,28.3,-104,10,1,2,2302,60
201005,81.8,동대문구,64.4,95.59,24.6,-202,10,1,2,2302,115
201006,81.6,동대문구,64.5,98.727,21.3,-392,10,1,2,2302,112
201007,81.3,동대문구,64.7,103.07,22.2,-236,10,1,2,2302,111
